date,city,hour,minutes
09.01.2024,אזור תעשייה רמת דלתון,10,04
09.01.2024,ג'ש,10,04
09.01.2024,דלתון,10,04
09.01.2024,כרם בן זמרה,10,04
09.01.2024,עלמה,10,04
09.01.2024,ריחאנייה,10,04
09.01.2024,איילת השחר,10,06
09.01.2024,גדות,10,06
09.01.2024,חולתה,10,06
09.01.2024,יסוד המעלה,10,06
09.01.2024,משמר הירדן,10,06
09.01.2024,עמוקה,10,06
09.01.2024,שדה אליעזר,10,06
09.01.2024,אביבים,10,06
09.01.2024,אזור תעשייה רמת דלתון,10,06
09.01.2024,איילת השחר,10,06
09.01.2024,ברעם,10,06
09.01.2024,ג'ש,10,06
09.01.2024,גדות,10,06
09.01.2024,דישון,10,06
09.01.2024,דלתון,10,06
09.01.2024,חולתה,10,06
09.01.2024,יסוד המעלה,10,06
09.01.2024,יפתח,10,06
09.01.2024,יראון,10,06
09.01.2024,כרם בן זמרה,10,06
09.01.2024,מלכיה,10,06
09.01.2024,מרכז אזורי מבואות חרמון,10,06
09.01.2024,משמר הירדן,10,06
09.01.2024,עלמה,10,06
09.01.2024,עמוקה,10,06
09.01.2024,ריחאנייה,10,06
09.01.2024,רמות נפתלי,10,06
09.01.2024,שדה אליעזר,10,06
09.01.2024,אזור תעשייה רמת דלתון,10,10
09.01.2024,ג'ש,10,10
09.01.2024,דלתון,10,10
09.01.2024,כרם בן זמרה,10,10
09.01.2024,עלמה,10,10
09.01.2024,ריחאנייה,10,10
09.01.2024,ביריה,10,13
09.01.2024,צפת,10,13
09.01.2024,אביבים,13,24
09.01.2024,ברעם,13,24
09.01.2024,יראון,13,24
09.01.2024,אזור תעשייה רמת דלתון,13,26
09.01.2024,ג'ש,13,26
09.01.2024,דלתון,13,26
09.01.2024,כרם בן זמרה,13,26
09.01.2024,עלמה,13,26
09.01.2024,ריחאנייה,13,26
09.01.2024,דישון,14,46
09.01.2024,יפתח,14,46
09.01.2024,מלכיה,14,46
09.01.2024,מרכז אזורי מבואות חרמון,14,46
09.01.2024,רמות נפתלי,14,46
09.01.2024,גונן,14,47
09.01.2024,כפר בלום,14,47
09.01.2024,כפר סאלד,14,47
09.01.2024,להבות הבשן,14,47
09.01.2024,נאות מרדכי,14,47
09.01.2024,עמיר,14,47
09.01.2024,שדה נחמיה,14,47
09.01.2024,שמיר,14,47
09.01.2024,דישון,14,55
09.01.2024,יפתח,14,55
09.01.2024,מלכיה,14,55
09.01.2024,מרכז אזורי מבואות חרמון,14,55
09.01.2024,רמות נפתלי,14,55
09.01.2024,דישון,15,09
09.01.2024,יפתח,15,09
09.01.2024,מלכיה,15,09
09.01.2024,מרכז אזורי מבואות חרמון,15,09
09.01.2024,רמות נפתלי,15,09
09.01.2024,בית הלל,15,25
09.01.2024,כפר גלעדי,15,25
09.01.2024,כפר יובל,15,25
09.01.2024,מטולה,15,25
09.01.2024,מנרה,15,25
09.01.2024,מעיין ברוך,15,25
09.01.2024,מרגליות,15,25
09.01.2024,משגב עם,15,25
09.01.2024,קריית שמונה,15,25
09.01.2024,תל חי,15,25
09.01.2024,דפנה,15,25
09.01.2024,הגושרים,15,25
09.01.2024,ע'ג'ר,15,25
09.01.2024,קיבוץ דן,15,25
09.01.2024,שאר ישוב,15,25
09.01.2024,שניר,15,25
09.01.2024,אביבים,15,51
09.01.2024,ברעם,15,51
09.01.2024,יראון,15,51
09.01.2024,אזור תעשייה רמת דלתון,15,53
09.01.2024,ג'ש,15,53
09.01.2024,דלתון,15,53
09.01.2024,כרם בן זמרה,15,53
09.01.2024,עלמה,15,53
09.01.2024,ריחאנייה,15,53
09.01.2024,דישון,20,19
09.01.2024,יפתח,20,19
09.01.2024,מלכיה,20,19
09.01.2024,מרכז אזורי מבואות חרמון,20,19
09.01.2024,רמות נפתלי,20,19
11.01.2024,דישון,13,54
11.01.2024,יפתח,13,54
11.01.2024,מלכיה,13,54
11.01.2024,מרכז אזורי מבואות חרמון,13,54
11.01.2024,רמות נפתלי,13,54
16.01.2024,איילת השחר,07,19
16.01.2024,גדות,07,19
16.01.2024,חולתה,07,19
16.01.2024,יסוד המעלה,07,19
16.01.2024,משמר הירדן,07,19
16.01.2024,עמוקה,07,19
16.01.2024,שדה אליעזר,07,19
17.01.2024,דישון,15,58
17.01.2024,יפתח,15,58
17.01.2024,מלכיה,15,58
17.01.2024,מרכז אזורי מבואות חרמון,15,58
17.01.2024,רמות נפתלי,15,58
17.01.2024,אזור תעשייה רמת דלתון,18,41
17.01.2024,ג'ש,18,41
17.01.2024,דלתון,18,41
17.01.2024,כרם בן זמרה,18,41
17.01.2024,עלמה,18,41
17.01.2024,ריחאנייה,18,41
17.01.2024,אור הגנוז,18,44
17.01.2024,ספסופה,18,44
17.01.2024,קדיתא,18,44
17.01.2024,מירון,18,44
20.01.2024,בית הלל,12,11
20.01.2024,כפר גלעדי,12,11
20.01.2024,כפר יובל,12,11
20.01.2024,מטולה,12,11
20.01.2024,מנרה,12,11
20.01.2024,מעיין ברוך,12,11
20.01.2024,מרגליות,12,11
20.01.2024,משגב עם,12,11
20.01.2024,קריית שמונה,12,11
20.01.2024,תל חי,12,11
20.01.2024,דישון,12,11
20.01.2024,יפתח,12,11
20.01.2024,מלכיה,12,11
20.01.2024,מרכז אזורי מבואות חרמון,12,11
20.01.2024,רמות נפתלי,12,11
27.01.2024,דפנה,08,38
27.01.2024,הגושרים,08,38
27.01.2024,ע'ג'ר,08,38
27.01.2024,קיבוץ דן,08,38
27.01.2024,שאר ישוב,08,38
27.01.2024,שניר,08,38
27.01.2024,דישון,10,08
27.01.2024,יפתח,10,08
27.01.2024,מלכיה,10,08
27.01.2024,מרכז אזורי מבואות חרמון,10,08
27.01.2024,רמות נפתלי,10,08
27.01.2024,דישון,15,16
27.01.2024,יפתח,15,16
27.01.2024,מלכיה,15,16
27.01.2024,מרכז אזורי מבואות חרמון,15,16
27.01.2024,רמות נפתלי,15,16
28.01.2024,קדמת צבי,16,29
28.01.2024,קצרין,16,29
28.01.2024,קצרין,16,29
28.01.2024,קדמת צבי,16,34
28.01.2024,קצרין,16,34
28.01.2024,קצרין,16,34
06.02.2024,דפנה,16,10
06.02.2024,הגושרים,16,10
06.02.2024,ע'ג'ר,16,10
06.02.2024,קיבוץ דן,16,10
06.02.2024,שאר ישוב,16,10
06.02.2024,שניר,16,10
08.02.2024,גונן,16,50
08.02.2024,כפר בלום,16,50
08.02.2024,כפר סאלד,16,50
08.02.2024,להבות הבשן,16,50
08.02.2024,נאות מרדכי,16,50
08.02.2024,עמיר,16,50
08.02.2024,שדה נחמיה,16,50
08.02.2024,שמיר,16,50
09.02.2024,אבן מנחם,12,11
09.02.2024,אדמית,12,11
09.02.2024,אילון,12,11
09.02.2024,גורן,12,11
09.02.2024,גורנות הגליל,12,11
09.02.2024,זרעית,12,11
09.02.2024,חניתה,12,11
09.02.2024,יערה,12,11
09.02.2024,ערב אל עראמשה,12,11
09.02.2024,שומרה,12,11
09.02.2024,שתולה,12,11
09.02.2024,אבירים,12,12
09.02.2024,אלקוש,12,12
09.02.2024,נטועה,12,12
09.02.2024,פסוטה,12,12
10.02.2024,דישון,11,32
10.02.2024,יפתח,11,32
10.02.2024,מלכיה,11,32
10.02.2024,מרכז אזורי מבואות חרמון,11,32
10.02.2024,רמות נפתלי,11,32
10.02.2024,גונן,11,36
10.02.2024,כפר בלום,11,36
10.02.2024,כפר סאלד,11,36
10.02.2024,להבות הבשן,11,36
10.02.2024,נאות מרדכי,11,36
10.02.2024,עמיר,11,36
10.02.2024,שדה נחמיה,11,36
10.02.2024,שמיר,11,36
15.02.2024,אביבים,13,23
15.02.2024,ברעם,13,23
15.02.2024,דישון,13,23
15.02.2024,יפתח,13,23
15.02.2024,יראון,13,23
15.02.2024,מלכיה,13,23
15.02.2024,מרכז אזורי מבואות חרמון,13,23
15.02.2024,רמות נפתלי,13,23
15.02.2024,אזור תעשייה רמת דלתון,13,23
15.02.2024,ג'ש,13,23
15.02.2024,דלתון,13,23
15.02.2024,כרם בן זמרה,13,23
15.02.2024,עלמה,13,23
15.02.2024,ריחאנייה,13,23
19.02.2024,בית הלל,10,25
19.02.2024,כפר גלעדי,10,25
19.02.2024,כפר יובל,10,25
19.02.2024,מטולה,10,25
19.02.2024,מנרה,10,25
19.02.2024,מעיין ברוך,10,25
19.02.2024,מרגליות,10,25
19.02.2024,משגב עם,10,25
19.02.2024,קריית שמונה,10,25
19.02.2024,תל חי,10,25
19.02.2024,אביבים,18,34
19.02.2024,ברעם,18,34
19.02.2024,יראון,18,34
19.02.2024,אזור תעשייה רמת דלתון,18,35
19.02.2024,ג'ש,18,35
19.02.2024,דלתון,18,35
19.02.2024,כרם בן זמרה,18,35
19.02.2024,עלמה,18,35
19.02.2024,ריחאנייה,18,35
19.02.2024,בית ספר שדה מירון,18,36
19.02.2024,דוב''ב,18,36
19.02.2024,חורפיש,18,36
19.02.2024,מתת,18,36
19.02.2024,סאסא,18,36
19.02.2024,פקיעין,18,36
19.02.2024,צבעון,18,36
19.02.2024,צוריאל,18,36
21.02.2024,דישון,16,50
21.02.2024,יפתח,16,50
21.02.2024,מלכיה,16,50
21.02.2024,מרכז אזורי מבואות חרמון,16,50
21.02.2024,רמות נפתלי,16,50
23.02.2024,בית הלל,09,27
23.02.2024,כפר גלעדי,09,27
23.02.2024,כפר יובל,09,27
23.02.2024,מטולה,09,27
23.02.2024,מנרה,09,27
23.02.2024,מעיין ברוך,09,27
23.02.2024,מרגליות,09,27
23.02.2024,משגב עם,09,27
23.02.2024,קריית שמונה,09,27
23.02.2024,תל חי,09,27
23.02.2024,גונן,09,31
23.02.2024,כפר בלום,09,31
23.02.2024,כפר סאלד,09,31
23.02.2024,להבות הבשן,09,31
23.02.2024,נאות מרדכי,09,31
23.02.2024,עמיר,09,31
23.02.2024,שדה נחמיה,09,31
23.02.2024,שמיר,09,31
23.02.2024,דישון,09,31
23.02.2024,יפתח,09,31
23.02.2024,מלכיה,09,31
23.02.2024,מרכז אזורי מבואות חרמון,09,31
23.02.2024,רמות נפתלי,09,31
24.02.2024,איילת השחר,10,23
24.02.2024,גדות,10,23
24.02.2024,חולתה,10,23
24.02.2024,יסוד המעלה,10,23
24.02.2024,משמר הירדן,10,23
24.02.2024,עמוקה,10,23
24.02.2024,שדה אליעזר,10,23
24.02.2024,אביבים,13,16
24.02.2024,ברעם,13,16
24.02.2024,יראון,13,16
24.02.2024,אזור תעשייה רמת דלתון,13,18
24.02.2024,ג'ש,13,18
24.02.2024,דישון,13,18
24.02.2024,דלתון,13,18
24.02.2024,יפתח,13,18
24.02.2024,כרם בן זמרה,13,18
24.02.2024,מלכיה,13,18
24.02.2024,מרכז אזורי מבואות חרמון,13,18
24.02.2024,עלמה,13,18
24.02.2024,ריחאנייה,13,18
24.02.2024,רמות נפתלי,13,18
25.02.2024,דפנה,12,24
25.02.2024,הגושרים,12,24
25.02.2024,ע'ג'ר,12,24
25.02.2024,קיבוץ דן,12,24
25.02.2024,שאר ישוב,12,24
25.02.2024,שניר,12,24
25.02.2024,בית הלל,16,20
25.02.2024,כפר גלעדי,16,20
25.02.2024,כפר יובל,16,20
25.02.2024,מטולה,16,20
25.02.2024,מנרה,16,20
25.02.2024,מעיין ברוך,16,20
25.02.2024,מרגליות,16,20
25.02.2024,משגב עם,16,20
25.02.2024,קריית שמונה,16,20
25.02.2024,תל חי,16,20
25.02.2024,כפר גלעדי,16,21
25.02.2024,מטולה,16,21
25.02.2024,מרגליות,16,21
25.02.2024,משגב עם,16,21
25.02.2024,קריית שמונה,16,21
25.02.2024,תל חי,16,21
26.02.2024,מג'דל שמס,04,27
26.02.2024,מסעדה,04,27
26.02.2024,נווה אטי''ב,04,27
26.02.2024,נמרוד,04,27
26.02.2024,עין קנייא,04,27
27.02.2024,בית ספר שדה מירון,15,32
27.02.2024,חורפיש,15,32
27.02.2024,פקיעין,15,32
27.02.2024,צבעון,15,32
27.02.2024,צוריאל,15,32
27.02.2024,בית ג'אן,15,34
27.02.2024,הר,15,34
27.02.2024,חרשים,15,34
03.03.2024,איילת השחר,17,32
03.03.2024,גדות,17,32
03.03.2024,חולתה,17,32
03.03.2024,יסוד המעלה,17,32
03.03.2024,משמר הירדן,17,32
03.03.2024,עמוקה,17,32
03.03.2024,שדה אליעזר,17,32
04.03.2024,בית הלל,11,22
04.03.2024,כפר גלעדי,11,22
04.03.2024,כפר יובל,11,22
04.03.2024,מטולה,11,22
04.03.2024,מנרה,11,22
04.03.2024,מעיין ברוך,11,22
04.03.2024,מרגליות,11,22
04.03.2024,משגב עם,11,22
04.03.2024,קריית שמונה,11,22
04.03.2024,תל חי,11,22
04.03.2024,גונן,11,22
04.03.2024,כפר בלום,11,22
04.03.2024,כפר סאלד,11,22
04.03.2024,להבות הבשן,11,22
04.03.2024,נאות מרדכי,11,22
04.03.2024,עמיר,11,22
04.03.2024,שדה נחמיה,11,22
04.03.2024,שמיר,11,22
04.03.2024,דפנה,16,51
04.03.2024,הגושרים,16,51
04.03.2024,ע'ג'ר,16,51
04.03.2024,קיבוץ דן,16,51
04.03.2024,שאר ישוב,16,51
04.03.2024,שניר,16,51
04.03.2024,גונן,18,47
04.03.2024,כפר בלום,18,47
04.03.2024,כפר סאלד,18,47
04.03.2024,להבות הבשן,18,47
04.03.2024,נאות מרדכי,18,47
04.03.2024,עמיר,18,47
04.03.2024,שדה נחמיה,18,47
04.03.2024,שמיר,18,47
09.03.2024,דישון,20,18
09.03.2024,יפתח,20,18
09.03.2024,מלכיה,20,18
09.03.2024,מרכז אזורי מבואות חרמון,20,18
09.03.2024,רמות נפתלי,20,18
10.03.2024,בית הלל,11,47
10.03.2024,כפר גלעדי,11,47
10.03.2024,כפר יובל,11,47
10.03.2024,מטולה,11,47
10.03.2024,מנרה,11,47
10.03.2024,מעיין ברוך,11,47
10.03.2024,מרגליות,11,47
10.03.2024,משגב עם,11,47
10.03.2024,קריית שמונה,11,47
10.03.2024,תל חי,11,47
10.03.2024,דפנה,11,47
10.03.2024,הגושרים,11,47
10.03.2024,ע'ג'ר,11,47
10.03.2024,קיבוץ דן,11,47
10.03.2024,שאר ישוב,11,47
10.03.2024,שניר,11,47
10.03.2024,בית הלל,11,55
10.03.2024,כפר גלעדי,11,55
10.03.2024,כפר יובל,11,55
10.03.2024,מטולה,11,55
10.03.2024,מנרה,11,55
10.03.2024,מעיין ברוך,11,55
10.03.2024,מרגליות,11,55
10.03.2024,משגב עם,11,55
10.03.2024,קריית שמונה,11,55
10.03.2024,תל חי,11,55
11.03.2024,מג'דל שמס,10,39
11.03.2024,מסעדה,10,39
11.03.2024,נווה אטי''ב,10,39
11.03.2024,נמרוד,10,39
11.03.2024,עין קנייא,10,39
11.03.2024,אודם,10,41
11.03.2024,אל רום,10,41
11.03.2024,בוקעתא,10,41
11.03.2024,קלע,10,42
11.03.2024,שעל,10,42
18.03.2024,גונן,12,38
18.03.2024,כפר בלום,12,38
18.03.2024,כפר סאלד,12,38
18.03.2024,להבות הבשן,12,38
18.03.2024,נאות מרדכי,12,38
18.03.2024,עמיר,12,38
18.03.2024,שדה נחמיה,12,38
18.03.2024,שמיר,12,38
22.03.2024,אבן מנחם,10,59
22.03.2024,אדמית,10,59
22.03.2024,אילון,10,59
22.03.2024,גורן,10,59
22.03.2024,גורנות הגליל,10,59
22.03.2024,זרעית,10,59
22.03.2024,חניתה,10,59
22.03.2024,יערה,10,59
22.03.2024,ערב אל עראמשה,10,59
22.03.2024,שומרה,10,59
22.03.2024,שתולה,10,59
22.03.2024,מנות,10,59
22.03.2024,נווה זיו,10,59
22.03.2024,עבדון,10,59
22.03.2024,אדמית,11,01
22.03.2024,אילון,11,01
22.03.2024,גורן,11,01
22.03.2024,גורנות הגליל,11,01
22.03.2024,חניתה,11,01
22.03.2024,יערה,11,01
22.03.2024,ערב אל עראמשה,11,01
22.03.2024,אדמית,14,31
22.03.2024,אילון,14,31
22.03.2024,גורן,14,31
22.03.2024,גורנות הגליל,14,31
22.03.2024,חניתה,14,31
22.03.2024,יערה,14,31
22.03.2024,ערב אל עראמשה,14,31
22.03.2024,אזור תעשייה אכזיב מילואות,14,31
22.03.2024,בצת,14,31
22.03.2024,לימן,14,31
22.03.2024,מצובה,14,31
22.03.2024,ראש הנקרה,14,31
22.03.2024,שלומי,14,31
22.03.2024,דפנה,19,10
22.03.2024,הגושרים,19,10
22.03.2024,ע'ג'ר,19,10
22.03.2024,קיבוץ דן,19,10
22.03.2024,שאר ישוב,19,10
22.03.2024,שניר,19,10
23.03.2024,דפנה,12,33
23.03.2024,הגושרים,12,33
23.03.2024,ע'ג'ר,12,33
23.03.2024,קיבוץ דן,12,33
23.03.2024,שאר ישוב,12,33
23.03.2024,שניר,12,33
23.03.2024,גונן,12,34
23.03.2024,כפר בלום,12,34
23.03.2024,כפר סאלד,12,34
23.03.2024,להבות הבשן,12,34
23.03.2024,נאות מרדכי,12,34
23.03.2024,עמיר,12,34
23.03.2024,שדה נחמיה,12,34
23.03.2024,שמיר,12,34
23.03.2024,בית הלל,15,20
23.03.2024,כפר גלעדי,15,20
23.03.2024,כפר יובל,15,20
23.03.2024,מטולה,15,20
23.03.2024,מנרה,15,20
23.03.2024,מעיין ברוך,15,20
23.03.2024,מרגליות,15,20
23.03.2024,משגב עם,15,20
23.03.2024,קריית שמונה,15,20
23.03.2024,תל חי,15,20
24.03.2024,אבני איתן,09,31
24.03.2024,אלי עד,09,31
24.03.2024,אפיק,09,31
24.03.2024,בני יהודה וגבעת יואב,09,31
24.03.2024,גשור,09,31
24.03.2024,חספין,09,31
24.03.2024,כפר חרוב,09,31
24.03.2024,מבוא חמה,09,31
24.03.2024,מיצר,09,31
24.03.2024,נאות גולן,09,31
24.03.2024,נוב,09,31
24.03.2024,נטור,09,31
24.03.2024,רמת מגשימים,09,31
24.03.2024,אזור תעשייה בני יהודה,09,31
24.03.2024,גונן,11,09
24.03.2024,כפר בלום,11,09
24.03.2024,כפר סאלד,11,09
24.03.2024,להבות הבשן,11,09
24.03.2024,נאות מרדכי,11,09
24.03.2024,עמיר,11,09
24.03.2024,שדה נחמיה,11,09
24.03.2024,שמיר,11,09
25.03.2024,אזור תעשייה רמת דלתון,14,15
25.03.2024,ג'ש,14,15
25.03.2024,דלתון,14,15
25.03.2024,כרם בן זמרה,14,15
25.03.2024,עלמה,14,15
25.03.2024,ריחאנייה,14,15
25.03.2024,איילת השחר,14,15
25.03.2024,גדות,14,15
25.03.2024,דישון,14,15
25.03.2024,חולתה,14,15
25.03.2024,יסוד המעלה,14,15
25.03.2024,יפתח,14,15
25.03.2024,מלכיה,14,15
25.03.2024,מרכז אזורי מבואות חרמון,14,15
25.03.2024,משמר הירדן,14,15
25.03.2024,עמוקה,14,15
25.03.2024,רמות נפתלי,14,15
25.03.2024,שדה אליעזר,14,15
25.03.2024,קלע,15,19
25.03.2024,שעל,15,19
28.03.2024,דישון,10,31
28.03.2024,יפתח,10,31
28.03.2024,מלכיה,10,31
28.03.2024,מרכז אזורי מבואות חרמון,10,31
28.03.2024,רמות נפתלי,10,31
29.03.2024,בית הלל,11,55
29.03.2024,כפר גלעדי,11,55
29.03.2024,כפר יובל,11,55
29.03.2024,מטולה,11,55
29.03.2024,מנרה,11,55
29.03.2024,מעיין ברוך,11,55
29.03.2024,מרגליות,11,55
29.03.2024,משגב עם,11,55
29.03.2024,קריית שמונה,11,55
29.03.2024,תל חי,11,55
30.03.2024,הילה,16,33
30.03.2024,חוסן,16,33
30.03.2024,כפר ורדים,16,33
30.03.2024,מעונה,16,33
30.03.2024,מעיליא,16,33
30.03.2024,מעלות תרשיחא,16,33
30.03.2024,מנות,16,33
30.03.2024,נווה זיו,16,33
30.03.2024,עבדון,16,33
30.03.2024,דישון,16,48
30.03.2024,יפתח,16,48
30.03.2024,מלכיה,16,48
30.03.2024,מרכז אזורי מבואות חרמון,16,48
30.03.2024,רמות נפתלי,16,48
31.03.2024,אודם,13,56
31.03.2024,אל רום,13,56
31.03.2024,בוקעתא,13,56
31.03.2024,מג'דל שמס,13,56
31.03.2024,מסעדה,13,56
31.03.2024,נווה אטי''ב,13,56
31.03.2024,נמרוד,13,56
31.03.2024,עין קנייא,13,56
31.03.2024,קלע,13,56
31.03.2024,שעל,13,56
01.04.2024,אילות,01,30
01.04.2024,אילת,01,30
01.04.2024,אזור תעשייה שחורת,01,30
01.04.2024,אילות,01,32
01.04.2024,אילת,01,32
01.04.2024,אזור תעשייה שחורת,01,32
01.04.2024,דישון,17,59
01.04.2024,יפתח,17,59
01.04.2024,מלכיה,17,59
01.04.2024,מרכז אזורי מבואות חרמון,17,59
01.04.2024,רמות נפתלי,17,59
01.04.2024,חמת גדר,23,03
01.04.2024,אבני איתן,23,03
01.04.2024,אלי עד,23,03
01.04.2024,אפיק,23,03
01.04.2024,בני יהודה וגבעת יואב,23,03
01.04.2024,גשור,23,03
01.04.2024,חספין,23,03
01.04.2024,כפר חרוב,23,03
01.04.2024,מבוא חמה,23,03
01.04.2024,מיצר,23,03
01.04.2024,נאות גולן,23,03
01.04.2024,נוב,23,03
01.04.2024,נטור,23,03
01.04.2024,רמת מגשימים,23,03
01.04.2024,אזור תעשייה בני יהודה,23,03
03.04.2024,כושי רמון,01,01
03.04.2024,דפנה,14,30
03.04.2024,הגושרים,14,30
03.04.2024,ע'ג'ר,14,30
03.04.2024,קיבוץ דן,14,30
03.04.2024,שאר ישוב,14,30
03.04.2024,שניר,14,30
03.04.2024,בית הלל,15,53
03.04.2024,כפר גלעדי,15,53
03.04.2024,כפר יובל,15,53
03.04.2024,מטולה,15,53
03.04.2024,מנרה,15,53
03.04.2024,מעיין ברוך,15,53
03.04.2024,מרגליות,15,53
03.04.2024,משגב עם,15,53
03.04.2024,קריית שמונה,15,53
03.04.2024,תל חי,15,53
03.04.2024,אדמית,15,57
03.04.2024,אילון,15,57
03.04.2024,גורן,15,57
03.04.2024,גורנות הגליל,15,57
03.04.2024,חניתה,15,57
03.04.2024,יערה,15,57
03.04.2024,מנות,15,57
03.04.2024,נווה זיו,15,57
03.04.2024,עבדון,15,57
03.04.2024,ערב אל עראמשה,15,57
05.04.2024,בית הלל,12,48
05.04.2024,כפר גלעדי,12,48
05.04.2024,כפר יובל,12,48
05.04.2024,מטולה,12,48
05.04.2024,מנרה,12,48
05.04.2024,מעיין ברוך,12,48
05.04.2024,מרגליות,12,48
05.04.2024,משגב עם,12,48
05.04.2024,קריית שמונה,12,48
05.04.2024,תל חי,12,48
05.04.2024,דפנה,12,48
05.04.2024,הגושרים,12,48
05.04.2024,ע'ג'ר,12,48
05.04.2024,קיבוץ דן,12,48
05.04.2024,שאר ישוב,12,48
05.04.2024,שניר,12,48
05.04.2024,מנות,13,43
05.04.2024,נווה זיו,13,43
05.04.2024,עבדון,13,43
06.04.2024,אודם,21,55
06.04.2024,אל רום,21,55
06.04.2024,בוקעתא,21,55
06.04.2024,מג'דל שמס,21,55
06.04.2024,מסעדה,21,55
06.04.2024,נווה אטי''ב,21,55
06.04.2024,נמרוד,21,55
06.04.2024,עין קנייא,21,55
07.04.2024,אילות,14,27
07.04.2024,אילת,14,27
07.04.2024,אזור תעשייה שחורת,14,27
08.04.2024,אזור תעשייה אכזיב מילואות,13,40
08.04.2024,בצת,13,40
08.04.2024,לימן,13,40
08.04.2024,מצובה,13,40
08.04.2024,ראש הנקרה,13,40
08.04.2024,שלומי,13,40
08.04.2024,דישון,14,19
08.04.2024,יפתח,14,19
08.04.2024,מלכיה,14,19
08.04.2024,מרכז אזורי מבואות חרמון,14,19
08.04.2024,רמות נפתלי,14,19
08.04.2024,בית הלל,16,46
08.04.2024,כפר גלעדי,16,46
08.04.2024,כפר יובל,16,46
08.04.2024,מטולה,16,46
08.04.2024,מנרה,16,46
08.04.2024,מעיין ברוך,16,46
08.04.2024,מרגליות,16,46
08.04.2024,משגב עם,16,46
08.04.2024,קריית שמונה,16,46
08.04.2024,תל חי,16,46
08.04.2024,אילות,23,32
08.04.2024,אילת,23,32
08.04.2024,אזור תעשייה שחורת,23,32
09.04.2024,בית הלל,12,04
09.04.2024,כפר גלעדי,12,04
09.04.2024,כפר יובל,12,04
09.04.2024,מטולה,12,04
09.04.2024,מנרה,12,04
09.04.2024,מעיין ברוך,12,04
09.04.2024,מרגליות,12,04
09.04.2024,משגב עם,12,04
09.04.2024,קריית שמונה,12,04
09.04.2024,תל חי,12,04
10.04.2024,בית הלל,17,06
10.04.2024,כפר גלעדי,17,06
10.04.2024,כפר יובל,17,06
10.04.2024,מטולה,17,06
10.04.2024,מנרה,17,06
10.04.2024,מעיין ברוך,17,06
10.04.2024,מרגליות,17,06
10.04.2024,משגב עם,17,06
10.04.2024,קריית שמונה,17,06
10.04.2024,תל חי,17,06
12.04.2024,דוב''ב,17,00
12.04.2024,מתת,17,00
12.04.2024,סאסא,17,00
12.04.2024,דישון,19,26
12.04.2024,יפתח,19,26
12.04.2024,מלכיה,19,26
12.04.2024,מרכז אזורי מבואות חרמון,19,26
12.04.2024,רמות נפתלי,19,26
13.04.2024,דפנה,11,49
13.04.2024,הגושרים,11,49
13.04.2024,ע'ג'ר,11,49
13.04.2024,קיבוץ דן,11,49
13.04.2024,שאר ישוב,11,49
13.04.2024,שניר,11,49
13.04.2024,גונן,11,50
13.04.2024,כפר בלום,11,50
13.04.2024,כפר סאלד,11,50
13.04.2024,להבות הבשן,11,50
13.04.2024,נאות מרדכי,11,50
13.04.2024,עמיר,11,50
13.04.2024,שדה נחמיה,11,50
13.04.2024,שמיר,11,50
13.04.2024,דפנה,11,52
13.04.2024,הגושרים,11,52
13.04.2024,ע'ג'ר,11,52
13.04.2024,קיבוץ דן,11,52
13.04.2024,שאר ישוב,11,52
13.04.2024,שניר,11,52
13.04.2024,אבירים,12,55
13.04.2024,אלקוש,12,55
13.04.2024,נטועה,12,55
13.04.2024,פסוטה,12,55
15.04.2024,אדמית,12,48
15.04.2024,אילון,12,48
15.04.2024,גורן,12,48
15.04.2024,גורנות הגליל,12,48
15.04.2024,חניתה,12,48
15.04.2024,יערה,12,48
15.04.2024,ערב אל עראמשה,12,48
18.04.2024,אדמית,12,45
18.04.2024,אילון,12,45
18.04.2024,גורן,12,45
18.04.2024,גורנות הגליל,12,45
18.04.2024,חניתה,12,45
18.04.2024,יערה,12,45
18.04.2024,ערב אל עראמשה,12,45
18.04.2024,אדמית,17,56
18.04.2024,אילון,17,56
18.04.2024,גורן,17,56
18.04.2024,גורנות הגליל,17,56
18.04.2024,חניתה,17,56
18.04.2024,יערה,17,56
18.04.2024,ערב אל עראמשה,17,56
18.04.2024,אבן מנחם,18,55
18.04.2024,אדמית,18,55
18.04.2024,אילון,18,55
18.04.2024,גורן,18,55
18.04.2024,גורנות הגליל,18,55
18.04.2024,זרעית,18,55
18.04.2024,חניתה,18,55
18.04.2024,יערה,18,55
18.04.2024,ערב אל עראמשה,18,55
18.04.2024,שומרה,18,55
18.04.2024,שתולה,18,55
19.04.2024,אביבים,05,46
19.04.2024,אזור תעשייה רמת דלתון,05,46
19.04.2024,ברעם,05,46
19.04.2024,ג'ש,05,46
19.04.2024,דלתון,05,46
19.04.2024,יראון,05,46
19.04.2024,כרם בן זמרה,05,46
19.04.2024,עלמה,05,46
19.04.2024,ריחאנייה,05,46
20.04.2024,אביבים,07,46
20.04.2024,אזור תעשייה רמת דלתון,07,46
20.04.2024,ברעם,07,46
20.04.2024,ג'ש,07,46
20.04.2024,דלתון,07,46
20.04.2024,יראון,07,46
20.04.2024,כרם בן זמרה,07,46
20.04.2024,עלמה,07,46
20.04.2024,ריחאנייה,07,46
20.04.2024,בית הלל,10,40
20.04.2024,כפר גלעדי,10,40
20.04.2024,כפר יובל,10,40
20.04.2024,מטולה,10,40
