date,city,hour,minutes  
19.10.2023,שרשרת,14,39
19.10.2023,מלילות,14,39
19.10.2023,מעגלים,14,39
19.10.2023,גבעולים,14,39
19.10.2023,תקומה וחוות יזרעם,14,39
19.10.2023,תקומה,14,39
19.10.2023,בית הגדי,14,39
19.10.2023,נתיבות,14,39
19.10.2023,סעד,14,39
19.10.2023,שובה,14,39
19.10.2023,זמרת,14,39
19.10.2023,משמר השבעה,14,33
19.10.2023,גנות,14,33
19.10.2023,חולון,14,33
19.10.2023,בית דגן,14,33
19.10.2023,ראשון לציון,14,33
19.10.2023,מקווה ישראל,14,33
19.10.2023,תל אביב,14,32
19.10.2023,אזור,14,32
19.10.2023,חמד,14,32
19.10.2023,רמת גן,14,32
19.10.2023,תל אביב,14,32
19.10.2023,גבעת שמואל,14,32
19.10.2023,בני ברק,14,32
19.10.2023,אור יהודה,14,32
19.10.2023,קריית אונו,14,32
19.10.2023,דקל,13,47
19.10.2023,אבשלום,13,47
19.10.2023,כרמיה,12,47
19.10.2023,זיקים,12,47
19.10.2023,אזור תעשייה הדרומי אשקלון,12,47
19.10.2023,אשקלון,12,47
18.10.2023,חולון,22,00
18.10.2023,תל אביב,22,00
18.10.2023,בת,22,00
18.10.2023,ראשון לציון,22,00
18.10.2023,מקווה ישראל,22,00
18.10.2023,אזור,22,00
18.10.2023,תל אביב,20,31
18.10.2023,ראשון לציון,19,30
18.10.2023,בת,19,29
18.10.2023,חולון,19,29
18.10.2023,תל אביב,19,29
18.10.2023,הוד השרון,18,28
18.10.2023,פתח תקווה,18,28
18.10.2023,גני עם,18,28
18.10.2023,עדנים,18,28
18.10.2023,ירקונה,18,28
18.10.2023,כפר גלעדי,17,27
18.10.2023,תל חי,17,27
18.10.2023,ע'ג'ר,17,27
18.10.2023,מעיין ברוך,17,26
18.10.2023,מרגליות,17,26
18.10.2023,כפר יובל,17,26
18.10.2023,מנרה,17,26
18.10.2023,קריית שמונה,17,26
18.10.2023,כיסופים,17,20
18.10.2023,רעים,17,20
18.10.2023,סופה,16,05
18.10.2023,עין השלושה,15,42
18.10.2023,נירים,15,42
18.10.2023,כיסופים,15,11
18.10.2023,באר שבע,15,04
18.10.2023,חצרים,15,04
18.10.2023,שלומית,15,04
18.10.2023,יבול,15,03
18.10.2023,מגן,15,02
18.10.2023,נחל עוז,14,59
18.10.2023,נחל עוז,14,55
18.10.2023,ניר עם,13,51
18.10.2023,מטווח ניר עם,13,51
18.10.2023,איבים,13,51
18.10.2023,שדרות,13,51
18.10.2023,איבים,12,35
18.10.2023,גבים,12,35
18.10.2023,שדרות,12,35
18.10.2023,ניר עם,12,35
18.10.2023,מכללת ספיר,12,35
18.10.2023,כיסופים,12,33
18.10.2023,כיסופים,12,26
18.10.2023,כיסופים,11,09
18.10.2023,נחל עוז,10,12
17.10.2023,משמר השבעה,22,01
17.10.2023,תעשיון צריפין,22,01
17.10.2023,אחיעזר,22,01
17.10.2023,בית דגן,22,01
17.10.2023,כפר חב''ד,22,01
17.10.2023,ראשון לציון,22,01
17.10.2023,יגל,22,01
17.10.2023,צפריה,22,01
17.10.2023,בארות יצחק,22,00
17.10.2023,מגשימים,22,00
17.10.2023,בני עטרות,22,00
17.10.2023,נחלים,22,00
17.10.2023,רינתיה,22,00
17.10.2023,סביון,22,00
17.10.2023,מזור,22,00
17.10.2023,נופך,22,00
17.10.2023,יהוד,22,00
17.10.2023,פארק תעשיות פלמחים,21,59
17.10.2023,גן שורק,21,59
17.10.2023,בן זכאי,21,59
17.10.2023,כפר הנגיד,21,59
17.10.2023,יבנה,21,59
17.10.2023,אזור תעשייה הדרומי אשקלון,21,59
17.10.2023,אזור תעשייה הדרומי אשקלון,21,02
17.10.2023,גיאה,21,02
17.10.2023,בת הדר,21,02
17.10.2023,אשקלון,21,02
17.10.2023,בית שקמה,21,02
17.10.2023,משען,21,02
17.10.2023,אזור תעשייה צפוני אשקלון,21,02
17.10.2023,ברכיה,21,02
17.10.2023,מבקיעים,21,00
17.10.2023,כרמיה,21,00
17.10.2023,נתיב העשרה,21,00
17.10.2023,עין הבשור,20,27
17.10.2023,מגן,20,27
17.10.2023,ניר עוז,20,27
17.10.2023,דישון,20,16
17.10.2023,מלכיה,20,16
17.10.2023,כרמיה,20,01
17.10.2023,זיקים,20,01
17.10.2023,אשקלון,20,01
17.10.2023,אשקלון,20,01
17.10.2023,גנות,20,00
17.10.2023,מקווה ישראל,20,00
17.10.2023,אזור תעשייה הדרומי אשקלון,20,00
17.10.2023,תעשיון צריפין,20,00
17.10.2023,אחיעזר,20,00
17.10.2023,זיתן,20,00
17.10.2023,כפר חב''ד,20,00
17.10.2023,ניר צבי,20,00
17.10.2023,יגל,20,00
17.10.2023,לוד,20,00
17.10.2023,נופך,20,00
17.10.2023,משמר השבעה,20,00
17.10.2023,בני ברק,20,00
17.10.2023,רמת גן,20,00
17.10.2023,נחשונים,19,59
17.10.2023,חמד,19,59
17.10.2023,סביון,19,59
17.10.2023,ירקונה,19,59
17.10.2023,אור יהודה,19,59
17.10.2023,צפריה,19,59
17.10.2023,קריית אונו,19,59
17.10.2023,יהוד,19,59
17.10.2023,אלעד,19,59
17.10.2023,תל אביב,19,59
17.10.2023,בני עטרות,19,59
17.10.2023,הוד השרון,19,59
17.10.2023,גבעת כ''ח,19,59
17.10.2023,גני תקווה,19,59
17.10.2023,מזור,19,59
17.10.2023,ראש העין,19,59
17.10.2023,גבעתיים,19,59
17.10.2023,רמת גן,19,59
17.10.2023,פתח תקווה,19,59
17.10.2023,בית דגן,19,59
17.10.2023,תעשיון חצב,19,59
17.10.2023,אזור,19,59
17.10.2023,מעש,19,59
17.10.2023,חולון,19,59
17.10.2023,רינתיה,19,59
17.10.2023,גבעת שמואל,19,59
17.10.2023,עדנים,19,59
17.10.2023,ראשון לציון,19,59
17.10.2023,כפר הנגיד,19,33
17.10.2023,גאליה,19,33
17.10.2023,עיינות,19,33
17.10.2023,פארק תעשיות פלמחים,19,33
17.10.2023,בית עובד,19,33
17.10.2023,רחובות,19,33
17.10.2023,אירוס,19,33
17.10.2023,גבעתיים,19,32
17.10.2023,משמר השבעה,19,32
17.10.2023,תל אביב,19,32
17.10.2023,רמת גן,19,32
17.10.2023,גנות,19,32
17.10.2023,נס ציונה,19,32
17.10.2023,חולון,19,32
17.10.2023,חמד,19,32
17.10.2023,בת,19,32
17.10.2023,ראשון לציון,19,32
17.10.2023,מקווה ישראל,19,32
17.10.2023,אזור,19,32
17.10.2023,שדה עוזיהו,19,29
17.10.2023,אמונים,19,29
17.10.2023,שתולים,19,29
17.10.2023,עזריקם,19,29
17.10.2023,בית עזרא,19,28
17.10.2023,ניצן,19,28
17.10.2023,אשדוד,19,28
17.10.2023,אזור תעשייה עד הלום,19,28
17.10.2023,אשדוד,19,28
17.10.2023,כפר אביב,19,28
17.10.2023,כרם ביבנה,19,28
17.10.2023,קבוצת יבנה,19,28
17.10.2023,ביצרון,19,28
17.10.2023,גן הדרום,19,28
17.10.2023,גן יבנה,19,28
17.10.2023,מבקיעים,19,28
17.10.2023,אזור תעשייה הדרומי אשקלון,19,28
17.10.2023,באר יעקב,19,02
17.10.2023,נס ציונה,19,02
17.10.2023,נצר סרני,19,02
17.10.2023,אזור,19,02
17.10.2023,תעשיון צריפין,19,01
17.10.2023,מגשימים,19,01
17.10.2023,רמת גן,19,01
17.10.2023,חולון,19,01
17.10.2023,פתח תקווה,19,01
17.10.2023,בית דגן,19,01
17.10.2023,אחיעזר,19,01
17.10.2023,בת,19,01
17.10.2023,גבעת שמואל,19,01
17.10.2023,בני ברק,19,01
17.10.2023,ראשון לציון,19,01
17.10.2023,אור יהודה,19,01
17.10.2023,יגל,19,01
17.10.2023,קריית אונו,19,01
17.10.2023,יהוד,19,01
17.10.2023,ראשון לציון,19,01
17.10.2023,צפריה,19,01
17.10.2023,כפר חב''ד,19,01
17.10.2023,שתולים,19,00
17.10.2023,באר טוביה,19,00
17.10.2023,אזור תעשייה באר טוביה,19,00
17.10.2023,קריית מלאכי,19,00
17.10.2023,אמונים,19,00
17.10.2023,אביגדור,19,00
17.10.2023,שדה עוזיהו,19,00
17.10.2023,כפר ורבורג,19,00
17.10.2023,עזריקם,19,00
17.10.2023,תימורים,19,00
17.10.2023,אשדוד,19,00
17.10.2023,אזור תעשייה עד הלום,19,00
17.10.2023,שפיר,18,59
17.10.2023,משואות יצחק,18,59
17.10.2023,עין צורים,18,59
17.10.2023,זרחיה,18,59
17.10.2023,מרכז שפירא,18,59
17.10.2023,ביצרון,18,59
17.10.2023,משגב דב,18,59
17.10.2023,גן יבנה,18,59
17.10.2023,נווה מבטח,18,59
17.10.2023,ערוגות,18,59
17.10.2023,ינון,18,59
17.10.2023,אזור תעשייה תימורים,18,59
17.10.2023,סעד,18,59
17.10.2023,נחל עוז,18,59
17.10.2023,כפר עזה,18,59
17.10.2023,אורות,18,59
17.10.2023,פארק תעשייה ראם,18,59
17.10.2023,ניר עם,18,59
17.10.2023,איבים,18,59
17.10.2023,שדרות,18,59
17.10.2023,אזור תעשייה הדרומי אשקלון,18,48
17.10.2023,יבנה,18,32
17.10.2023,נטעים,18,31
17.10.2023,גן שורק,18,31
17.10.2023,ראשון לציון,18,31
17.10.2023,פארק תעשיות פלמחים,18,31
17.10.2023,אזור תעשייה הדרומי אשקלון,18,13
17.10.2023,מבקיעים,18,13
17.10.2023,נתיב העשרה,18,13
17.10.2023,כרמיה,18,13
17.10.2023,נטעים,18,06
17.10.2023,גן שורק,18,06
17.10.2023,משמר השבעה,18,05
17.10.2023,בית דגן,18,05
17.10.2023,גנות,18,05
17.10.2023,פארק תעשיות פלמחים,18,05
17.10.2023,ראשון לציון,18,05
17.10.2023,חולון,18,05
17.10.2023,ישע,17,30
17.10.2023,מבטחים,17,30
17.10.2023,עמיעוז,17,30
17.10.2023,שדה ניצן,17,00
17.10.2023,אוהד,17,00
17.10.2023,ישע,17,00
17.10.2023,צוחר,17,00
17.10.2023,מבטחים,17,00
17.10.2023,עמיעוז,17,00
17.10.2023,ניר עם,16,59
17.10.2023,איבים,16,59
17.10.2023,שדרות,16,59
17.10.2023,כיסופים,16,57
17.10.2023,כפר עזה,16,45
17.10.2023,קריית שמונה,16,39
17.10.2023,בית הלל,16,39
17.10.2023,עין השלושה,16,23
17.10.2023,בית הגדי,16,04
17.10.2023,שוקדה,16,04
17.10.2023,בארי,16,04
17.10.2023,עלומים,16,04
17.10.2023,כפר מימון ותושיה,16,04
17.10.2023,נתיבות,16,04
17.10.2023,כיסופים,16,00
17.10.2023,ניר עם,15,57
17.10.2023,איבים,15,57
17.10.2023,שדרות,15,57
17.10.2023,כיסופים,15,52
17.10.2023,עין השלושה,15,52
17.10.2023,כיסופים,14,56
17.10.2023,נחל עוז,14,48
17.10.2023,ניר עוז,14,46
17.10.2023,אשקלון,14,16
17.10.2023,אשקלון,14,16
17.10.2023,אזור תעשייה הדרומי אשקלון,14,16
17.10.2023,נטעים,13,37
17.10.2023,בית חנן,13,37
17.10.2023,פארק תעשיות פלמחים,13,37
17.10.2023,ראשון לציון,13,37
17.10.2023,גן שורק,13,37
17.10.2023,נחל עוז,13,09
17.10.2023,באר שבע,11,34
17.10.2023,תל שבע,11,34
17.10.2023,ניר עוז,10,12
17.10.2023,עין השלושה,10,11
17.10.2023,נירים,10,11
17.10.2023,צאלים,08,46
16.10.2023,נטעים,21,43
16.10.2023,נס ציונה,21,43
16.10.2023,בית חנן,21,43
16.10.2023,פארק תעשיות פלמחים,21,43
16.10.2023,אירוס,21,43
16.10.2023,גן שורק,21,43
16.10.2023,פלמחים,21,43
16.10.2023,אור יהודה,21,42
16.10.2023,גבעתיים,21,42
16.10.2023,רמת גן,21,42
16.10.2023,תל אביב,21,42
16.10.2023,משמר השבעה,21,42
16.10.2023,גנות,21,42
16.10.2023,חמד,21,42
16.10.2023,בית דגן,21,42
16.10.2023,ראשון לציון,21,42
16.10.2023,חולון,21,42
16.10.2023,בת,21,42
16.10.2023,ראשון לציון,21,42
16.10.2023,מקווה ישראל,21,42
16.10.2023,אזור,21,42
16.10.2023,עזר,21,03
16.10.2023,אמונים,21,03
16.10.2023,שדה עוזיהו,21,03
16.10.2023,בית עזרא,21,03
16.10.2023,ניצן,21,03
16.10.2023,שתולים,21,02
16.10.2023,אשדוד,21,02
16.10.2023,אזור תעשייה עד הלום,21,02
16.10.2023,גן יבנה,21,02
16.10.2023,גבים,21,02
16.10.2023,מכללת ספיר,21,02
16.10.2023,איבים,21,02
16.10.2023,שדרות,21,02
16.10.2023,נווה מיכאל,21,02
16.10.2023,ניר עם,21,02
16.10.2023,גבעות עדן,21,02
16.10.2023,עין השלושה,21,00
16.10.2023,סעד,20,57
16.10.2023,כפר עזה,20,57
16.10.2023,נחל עוז,20,57
16.10.2023,בת,20,00
16.10.2023,חולון,20,00
16.10.2023,מקווה ישראל,20,00
16.10.2023,גבעתיים,19,59
16.10.2023,רמת גן,19,59
16.10.2023,תל אביב,19,59
16.10.2023,כיסופים,19,42
16.10.2023,עין השלושה,19,41
16.10.2023,נירים,19,41
16.10.2023,נירים,19,38
16.10.2023,עין השלושה,19,38
16.10.2023,אוהד,19,01
16.10.2023,צוחר,19,01
16.10.2023,עין הבשור,19,01
16.10.2023,שדה ניצן,19,00
16.10.2023,ישע,19,00
16.10.2023,מבטחים,19,00
16.10.2023,עמיעוז,19,00
16.10.2023,אוהד,18,02
16.10.2023,ישע,18,02
16.10.2023,צוחר,18,02
16.10.2023,מבטחים,18,02
16.10.2023,עמיעוז,18,02
16.10.2023,ניר יצחק,18,02
16.10.2023,סופה,18,02
16.10.2023,אשקלון,18,01
16.10.2023,מבקיעים,18,01
16.10.2023,כרמיה,18,01
16.10.2023,זיקים,18,01
16.10.2023,אזור תעשייה צפוני אשקלון,18,01
16.10.2023,אשקלון,18,01
16.10.2023,אזור תעשייה הדרומי אשקלון,18,01
16.10.2023,נחל עוז,17,35
16.10.2023,בת,17,18
16.10.2023,ראשון לציון,17,18
16.10.2023,גבעתיים,17,16
16.10.2023,רמת גן,17,16
16.10.2023,חולון,17,16
16.10.2023,תל אביב,17,16
16.10.2023,מקווה ישראל,17,16
16.10.2023,אזור,17,16
16.10.2023,ניר עוז,17,11
16.10.2023,משמר השבעה,16,46
16.10.2023,גנות,16,46
16.10.2023,חמד,16,46
16.10.2023,בית דגן,16,46
16.10.2023,כפר חב''ד,16,46
16.10.2023,הר גילה,16,46
16.10.2023,אור יהודה,16,46
16.10.2023,צפריה,16,46
16.10.2023,בת,16,46
16.10.2023,ראשון לציון,16,46
16.10.2023,מגשימים,16,45
16.10.2023,ירושלים,16,45
16.10.2023,מעלה החמישה,16,45
16.10.2023,גבעת זאב,16,45
16.10.2023,הר אדר,16,45
16.10.2023,בית שמש,16,45
16.10.2023,אזור,16,45
16.10.2023,בני ברק,16,45
16.10.2023,רמת גן,16,45
16.10.2023,גבעתיים,16,44
16.10.2023,תל אביב,16,44
16.10.2023,חולון,16,44
16.10.2023,מקווה ישראל,16,44
16.10.2023,גת רימון,16,44
16.10.2023,פתח תקווה,16,44
16.10.2023,גני תקווה,16,44
16.10.2023,סביון,16,44
16.10.2023,מעש,16,44
16.10.2023,קריית אונו,16,44
16.10.2023,נירים,15,45
16.10.2023,ניר עם,14,42
16.10.2023,איבים,14,42
16.10.2023,שדרות,14,42
16.10.2023,רעים,14,33
16.10.2023,עין השלושה,14,32
16.10.2023,כיסופים,14,32
16.10.2023,כרם שלום,14,23
16.10.2023,אזור תעשייה הדרומי אשקלון,13,59
16.10.2023,כרמיה,13,59
16.10.2023,מבקיעים,13,59
16.10.2023,נתיב העשרה,13,59
16.10.2023,אשקלון,13,59
16.10.2023,נחל עוז,13,48
16.10.2023,אתר דודאים,13,42
16.10.2023,חצרים,13,42
16.10.2023,באר שבע,13,41
16.10.2023,שגב שלום,13,41
16.10.2023,אשדוד,13,32
16.10.2023,חולית,12,29
16.10.2023,סופה,12,29
16.10.2023,נחל עוז,12,12
16.10.2023,נחל עוז,12,05
16.10.2023,סעד,12,05
16.10.2023,בית עזרא,11,41
16.10.2023,ניצן,11,41
16.10.2023,אזור תעשייה הדרומי אשקלון,11,41
16.10.2023,אזור תעשייה צפוני אשקלון,11,41
16.10.2023,משען,11,41
16.10.2023,בת הדר,11,41
16.10.2023,אשקלון,11,41
16.10.2023,בית שקמה,11,41
16.10.2023,ברכיה,11,41
16.10.2023,אשדוד,11,41
16.10.2023,שדה עוזיהו,11,41
16.10.2023,שתולים,11,41
16.10.2023,אשדוד,11,41
16.10.2023,אזור תעשייה עד הלום,11,41
16.10.2023,גן יבנה,11,41
16.10.2023,מטווח ניר עם,11,34
16.10.2023,כפר שמואל,11,07
16.10.2023,כפר בן נון,11,07
16.10.2023,מודיעין,11,07
16.10.2023,כרמי יוסף,11,07
16.10.2023,משמר איילון,11,07
16.10.2023,בארי,09,00
16.10.2023,נחל עוז,08,39
15.10.2023,ניר עם,23,00
15.10.2023,מטווח ניר עם,23,00
15.10.2023,איבים,23,00
15.10.2023,שדרות,23,00
15.10.2023,אשדוד,21,32
15.10.2023,ישרש,21,32
15.10.2023,מצליח,21,32
15.10.2023,כפר ביל''ו,21,32
15.10.2023,רחובות,21,32
15.10.2023,רמלה,21,32
15.10.2023,נען,21,32
15.10.2023,סתריה,21,32
15.10.2023,נתיב העשרה,20,48
15.10.2023,כיסופים,19,10
15.10.2023,מקווה ישראל,18,56
15.10.2023,בית דגן,18,56
15.10.2023,ראשון לציון,18,56
15.10.2023,תעשיון צריפין,18,56
15.10.2023,גבעתיים,18,55
15.10.2023,בני ברק,18,55
15.10.2023,תל אביב,18,55
15.10.2023,בת,18,55
15.10.2023,ראשון לציון,18,55
15.10.2023,חולון,18,55
15.10.2023,תל אביב,18,55
15.10.2023,משמר השבעה,18,55
15.10.2023,רמת גן,18,55
15.10.2023,גנות,18,55
15.10.2023,צפריה,18,55
15.10.2023,חמד,18,55
15.10.2023,סביון,18,55
15.10.2023,גבעת שמואל,18,55
15.10.2023,כפר חב''ד,18,55
15.10.2023,אזור,18,55
15.10.2023,אור יהודה,18,55
15.10.2023,קריית אונו,18,55
15.10.2023,יהוד,18,55
15.10.2023,ישע,18,00
15.10.2023,מבטחים,18,00
15.10.2023,עמיעוז,18,00
15.10.2023,מבקיעים,18,00
15.10.2023,אזור תעשייה צפוני אשקלון,17,59
15.10.2023,כרמיה,17,59
15.10.2023,זיקים,17,59
15.10.2023,אשקלון,17,59
15.10.2023,אשקלון,17,59
15.10.2023,אזור תעשייה הדרומי אשקלון,17,59
15.10.2023,פרי גן,17,20
15.10.2023,ניר יצחק,17,20
15.10.2023,חולית,17,20
15.10.2023,סופה,17,20
15.10.2023,נחל עוז,17,16
15.10.2023,עין השלושה,17,06
15.10.2023,ניר עוז,17,04
15.10.2023,נירים,17,04
15.10.2023,נחל עוז,16,34
15.10.2023,בצת,16,10
15.10.2023,שלומי,16,10
15.10.2023,אזור תעשייה אכזיב מילואות,16,10
15.10.2023,לימן,16,10
15.10.2023,נהריה,16,10
15.10.2023,גשר הזיו,16,10
15.10.2023,חניתה,16,09
15.10.2023,ראש הנקרה,16,09
15.10.2023,בצת,16,07
15.10.2023,שלומי,16,07
15.10.2023,ישע,15,10
15.10.2023,מבטחים,15,10
15.10.2023,עמיעוז,15,10
15.10.2023,נחל עוז,15,08
15.10.2023,תל אביב,13,55
15.10.2023,רמת השרון,13,54
15.10.2023,תל אביב,13,54
15.10.2023,הרצליה,13,54
15.10.2023,סינמה סיטי גלילות,13,54
15.10.2023,מתחם פי גלילות,13,54
15.10.2023,סעד,13,38
15.10.2023,נחל עוז,13,38
15.10.2023,כרם שלום,13,31
15.10.2023,סעד,13,09
15.10.2023,כפר עזה,13,09
15.10.2023,ישע,13,00
15.10.2023,מבטחים,13,00
15.10.2023,עמיעוז,13,00
15.10.2023,ניר עם,12,58
15.10.2023,איבים,12,58
15.10.2023,שדרות,12,58
15.10.2023,רעים,12,44
15.10.2023,נחל עוז,12,01
15.10.2023,ניר עם,11,15
15.10.2023,איבים,11,15
15.10.2023,שדרות,11,15
15.10.2023,נחל עוז,10,32
15.10.2023,מפלסים,10,31
15.10.2023,נחל עוז,10,12
15.10.2023,שדה אליעזר,06,43

14.10.2023,אבני איתן,21,54
14.10.2023,עלמה,21,53
14.10.2023,כרמיה,21,50
14.10.2023,זיקים,21,50
14.10.2023,אזור תעשייה הדרומי אשקלון,21,23
14.10.2023,אשקלון,21,23
14.10.2023,אזור תעשייה הדרומי אשקלון,21,23
14.10.2023,אשקלון,21,23
14.10.2023,אשקלון,21,23
14.10.2023,אזור תעשייה הדרומי אשקלון,21,05
14.10.2023,נחשונים,21,02
14.10.2023,גבעת השלושה,21,02
14.10.2023,עינת,21,02
14.10.2023,נחלים,21,02
14.10.2023,נופך,21,02
14.10.2023,כפר סירקין,21,02
14.10.2023,רינתיה,21,02
14.10.2023,מזור,21,02
14.10.2023,אלעד,21,02
14.10.2023,תעשיון חצב,21,02
14.10.2023,מצליח,21,01
14.10.2023,אזור,21,01
14.10.2023,מקווה ישראל,21,01
14.10.2023,גבעתיים,21,01
14.10.2023,תל אביב,21,01
14.10.2023,אזור תעשייה אפק ולב הארץ,21,01
14.10.2023,נירית,21,01
14.10.2023,כפר ברא,21,01
14.10.2023,אורנית,21,01
14.10.2023,כפר קאסם,21,01
14.10.2023,חורשים,21,01
14.10.2023,ראש העין,21,01
14.10.2023,מתן,21,01
14.10.2023,שדי חמד,21,01
14.10.2023,ירחיב,21,01
14.10.2023,חגור,21,01
14.10.2023,ג'לג'וליה,21,01
14.10.2023,סופה,21,01
14.10.2023,מרכז אזורי דרום השרון,21,01
14.10.2023,נווה ירק,21,01
14.10.2023,פתח תקווה,21,01
14.10.2023,רמלה,21,00
14.10.2023,אזור תעשייה נשר,21,00
14.10.2023,כפר נוער בן שמן,21,00
14.10.2023,לוד,21,00
14.10.2023,חדיד,21,00
14.10.2023,בן שמן,21,00
14.10.2023,בית נחמיה,21,00
14.10.2023,גינתון,21,00
14.10.2023,אחיסמך,21,00
14.10.2023,חולית,21,00
14.10.2023,בני ברק,21,00
14.10.2023,תל אביב,21,00
14.10.2023,רמת השרון,21,00
14.10.2023,רמת גן,21,00
14.10.2023,חולון,21,00
14.10.2023,ראשון לציון,21,00
14.10.2023,בת,21,00
14.10.2023,תל אביב,21,00
14.10.2023,אזור תעשייה צפוני אשקלון,20,58
14.10.2023,זיקים,20,58
14.10.2023,אשקלון,20,58
14.10.2023,אזור תעשייה הדרומי אשקלון,20,58
14.10.2023,בית עזרא,20,43
14.10.2023,עזר,20,43
14.10.2023,אמונים,20,43
14.10.2023,באר גנים,20,42
14.10.2023,אשקלון,20,42
14.10.2023,אזור תעשייה עד הלום,20,42
14.10.2023,שדה עוזיהו,20,42
14.10.2023,שתולים,20,42
14.10.2023,ניצן,20,42
14.10.2023,אזור תעשייה הדרומי אשקלון,20,42
14.10.2023,גן הדרום,20,42
14.10.2023,גן יבנה,20,42
14.10.2023,אשדוד,20,42
14.10.2023,אשדוד,20,42
14.10.2023,נתיב העשרה,19,57
14.10.2023,יד מרדכי,19,57
14.10.2023,נחל עוז,17,59
14.10.2023,חולית,17,55
14.10.2023,סופה,17,54
14.10.2023,נחל עוז,17,36
14.10.2023,נחל עוז,17,09
14.10.2023,כיסופים,17,04
14.10.2023,חמד,17,02
14.10.2023,אור יהודה,17,02
14.10.2023,צפריה,17,02
14.10.2023,אשקלון,17,01
14.10.2023,אשדוד,17,01
14.10.2023,מבקיעים,17,01
14.10.2023,אזור תעשייה הדרומי אשקלון,17,01
14.10.2023,אזור תעשייה צפוני אשקלון,17,01
14.10.2023,בת הדר,17,01
14.10.2023,אשקלון,17,01
14.10.2023,כפר סילבר,17,01
14.10.2023,מעש,17,01
14.10.2023,בארות יצחק,17,01
14.10.2023,מגשימים,17,01
14.10.2023,סביון,17,01
14.10.2023,פתח תקווה,17,01
14.10.2023,נחלים,17,01
14.10.2023,מזור,17,01
14.10.2023,יהוד,17,01
14.10.2023,נתיב העשרה,17,00
14.10.2023,יד מרדכי,17,00
14.10.2023,כרמיה,17,00
14.10.2023,כיסופים,16,30
14.10.2023,אשקלון,16,04
14.10.2023,כרמיה,16,04
14.10.2023,נתיב העשרה,16,04
14.10.2023,זיקים,16,04
14.10.2023,אזור תעשייה הדרומי אשקלון,16,04
14.10.2023,סעד,16,03
14.10.2023,ניר עם,16,03
14.10.2023,איבים,16,03
14.10.2023,מטווח ניר עם,16,03
14.10.2023,שדרות,16,03
14.10.2023,נירים,15,24
14.10.2023,עין השלושה,14,41
14.10.2023,כיסופים,14,41
14.10.2023,עין השלושה,14,33
14.10.2023,כיסופים,14,33
14.10.2023,באר שבע,14,01
14.10.2023,אתר דודאים,14,01
14.10.2023,נתיב העשרה,14,01
14.10.2023,אזור תעשייה הדרומי אשקלון,14,01
14.10.2023,אשקלון,14,01
14.10.2023,אורים,14,01
14.10.2023,עומר,14,01
14.10.2023,לקיה,14,01
14.10.2023,באר שבע,14,00
14.10.2023,נירים,13,42
14.10.2023,נירים,12,54
14.10.2023,גורנות הגליל,12,51
14.10.2023,עלומים,12,44
14.10.2023,מפלסים,12,34
14.10.2023,מטווח ניר עם,12,34
14.10.2023,זיקים,12,30
14.10.2023,אזור תעשייה הדרומי אשקלון,12,30
14.10.2023,אשקלון,12,30
14.10.2023,זיקים,11,47
14.10.2023,אזור תעשייה הדרומי אשקלון,11,47
14.10.2023,גן שורק,11,31
14.10.2023,גבעת וושינגטון,11,31
14.10.2023,עשרת,11,31
14.10.2023,קבוצת יבנה,11,31
14.10.2023,נווה מבטח,11,31
14.10.2023,כפר אביב,11,31
14.10.2023,משגב דב,11,31
14.10.2023,כרם ביבנה,11,31
14.10.2023,נטעים,11,31
14.10.2023,פארק תעשיות פלמחים,11,31
14.10.2023,נס ציונה,11,31
14.10.2023,בית חנן,11,31
14.10.2023,כפר מרדכי,11,30
14.10.2023,שדמה,11,30
14.10.2023,כרמיה,11,30
14.10.2023,בניה,11,30
14.10.2023,בית גמליאל,11,30
14.10.2023,חמד,11,30
14.10.2023,תל אביב,11,30
14.10.2023,גנות,11,30
14.10.2023,בת,11,30
14.10.2023,חולון,11,30
14.10.2023,ראשון לציון,11,30
14.10.2023,אזור,11,30
14.10.2023,משמר השבעה,11,30
14.10.2023,אור יהודה,11,30
14.10.2023,רמת גן,11,30
14.10.2023,בית דגן,11,30
14.10.2023,כפר סילבר,11,30
14.10.2023,משען,11,30
14.10.2023,ברכיה,11,30
14.10.2023,אשקלון,11,30
14.10.2023,אזור תעשייה הדרומי אשקלון,11,30
14.10.2023,מבקיעים,11,30
14.10.2023,אזור תעשייה צפוני אשקלון,11,30
14.10.2023,בת הדר,11,30
14.10.2023,גיאה,11,30
14.10.2023,בית שקמה,11,30
14.10.2023,אשקלון,11,30
14.10.2023,מפלסים,11,14
14.10.2023,מטווח ניר עם,11,14
14.10.2023,נירים,11,03
14.10.2023,תלמי יפה,10,05
14.10.2023,מכללת ספיר,09,45
14.10.2023,גבים,09,45
14.10.2023,מטווח ניר עם,09,45
14.10.2023,ניר עם,09,45
14.10.2023,איבים,09,45
14.10.2023,שדרות,09,45
14.10.2023,מעלה מכמש,02,05
14.10.2023,שפרעם,01,10
14.10.2023,אעבלין,01,10
13.10.2023,מפלסים,23,58
13.10.2023,מכללת ספיר,23,58
13.10.2023,גבים,23,58
13.10.2023,מטווח ניר עם,23,58
13.10.2023,ניר עם,23,58
13.10.2023,איבים,23,58
13.10.2023,שדרות,23,58
13.10.2023,שובה,22,55
13.10.2023,זמרת,22,55
13.10.2023,עלומים,22,55
13.10.2023,נחל עוז,22,55
13.10.2023,נתיב העשרה,22,34
